Date,Benzene,CS2,Ozone,SO2,Toluene,Xylene,Wind Direction,Wind Speed,North,South,East,West
2015-09-10 07:20:00,2.5,2.5,31.56,2.5,2.5,2.5,113.0,2.0,0.0,0.25,0.75,0.0
2015-09-10 07:25:00,2.5,2.5,31.05,2.5,2.5,2.5,82.0,4.0,0.0,0.0,1.0,0.0
2015-09-10 07:30:00,2.5,2.5,29.53,7.1,2.5,2.5,77.0,5.0,0.25,0.0,0.75,0.0
2015-09-10 07:35:00,2.5,2.5,27.86,5.11,2.5,2.5,75.0,5.0,0.25,0.0,0.75,0.0
2015-09-10 07:40:00,2.5,2.5,25.39,2.5,2.5,2.5,77.0,4.0,0.25,0.0,0.75,0.0
2015-09-10 07:45:00,2.5,2.5,24.72,2.5,2.5,2.5,82.0,4.0,0.0,0.0,1.0,0.0
2015-09-10 07:50:00,2.5,2.5,22.87,2.5,2.5,2.5,90.0,3.0,0.0,0.0,1.0,0.0
2015-09-10 07:55:00,2.5,2.5,20.1,2.5,2.5,2.5,90.0,3.0,0.0,0.0,1.0,0.0
2015-09-10 08:00:00,2.5,2.5,22.12,2.5,2.5,2.5,72.0,4.0,0.25,0.0,0.75,0.0
2015-09-10 08:05:00,2.5,2.5,24.61,2.5,2.5,2.5,81.0,3.0,0.0,0.0,1.0,0.0
2015-09-10 08:10:00,2.5,2.5,27.42,2.5,2.5,2.5,89.0,2.0,0.0,0.0,1.0,0.0
2015-09-10 08:15:00,2.5,2.5,29.58,2.5,2.5,2.5,100.0,3.0,0.0,0.0,1.0,0.0
2015-09-10 08:20:00,2.5,2.5,30.4,2.5,2.5,2.5,91.0,2.0,0.0,0.0,1.0,0.0
2015-09-10 08:25:00,2.5,2.5,32.23,2.5,2.5,2.5,99.0,2.0,0.0,0.0,1.0,0.0
2015-09-10 08:30:00,2.5,2.5,34.89,2.5,2.5,2.5,133.0,2.0,0.0,0.5,0.5,0.0
2015-09-10 08:35:00,2.5,2.5,36.83,2.5,2.5,2.5,143.0,3.0,0.0,0.5,0.5,0.0
2015-09-10 08:40:00,2.5,2.5,38.85,2.5,2.5,2.5,146.0,2.0,0.0,0.5,0.5,0.0
2015-09-10 08:45:00,2.5,2.5,39.38,2.5,2.5,2.5,126.0,2.0,0.0,0.5,0.5,0.0
2015-09-10 08:50:00,2.5,2.5,42.86,2.5,2.5,2.5,147.0,3.0,0.0,0.75,0.25,0.0
2015-09-10 08:55:00,2.5,2.5,42.79,2.5,2.5,2.5,204.0,3.0,0.0,0.75,0.0,0.25
2015-09-10 09:00:00,2.5,2.5,40.78,2.5,2.5,2.5,173.0,2.0,0.0,1.0,0.0,0.0
2015-09-10 09:05:00,2.5,2.5,38.94,2.5,2.5,2.5,154.0,3.0,0.0,0.75,0.25,0.0
2015-09-10 09:10:00,2.5,2.5,37.41,2.5,2.5,2.5,154.0,2.0,0.0,0.75,0.25,0.0
2015-09-10 09:15:00,2.5,2.5,36.23,2.5,2.5,2.5,86.0,3.0,0.0,0.0,1.0,0.0
2015-09-10 09:20:00,2.5,2.5,31.04,2.5,2.5,2.5,104.0,2.0,0.0,0.25,0.75,0.0
2015-09-10 09:25:00,2.5,2.5,22.28,2.5,2.5,2.5,147.0,2.0,0.0,0.75,0.25,0.0
2015-09-10 09:30:00,2.5,2.5,18.81,2.5,2.5,2.5,194.0,2.0,0.0,0.75,0.0,0.25
2015-09-10 09:35:00,2.5,2.5,22.11,2.5,2.5,2.5,193.0,2.0,0.0,0.75,0.0,0.25
2015-09-10 09:40:00,2.5,2.5,23.62,2.5,2.5,2.5,138.0,2.0,0.0,0.5,0.5,0.0
2015-09-10 09:45:00,2.5,2.5,24.05,2.5,2.5,2.5,159.0,2.0,0.0,0.75,0.25,0.0
2015-09-10 09:50:00,2.5,2.5,26.2,2.5,2.5,2.5,99.0,2.0,0.0,0.0,1.0,0.0
2015-09-10 09:55:00,2.5,2.5,26.69,2.5,2.5,2.5,0.0,4.0,1.0,0.0,0.0,0.0
2015-09-10 10:00:00,2.5,2.5,26.7,2.5,2.5,2.5,3.0,4.0,1.0,0.0,0.0,0.0
2015-09-10 10:05:00,2.5,2.5,28.75,2.5,2.5,2.5,3.0,5.0,1.0,0.0,0.0,0.0
2015-09-10 10:10:00,2.5,2.5,32.84,2.5,2.5,2.5,12.0,5.0,0.75,0.0,0.25,0.0
2015-09-10 10:15:00,2.5,2.5,34.61,2.5,2.5,2.5,15.0,4.0,0.75,0.0,0.25,0.0
2015-09-10 10:20:00,2.5,2.5,36.96,5.55,2.5,2.5,7.0,4.0,1.0,0.0,0.0,0.0
2015-09-10 10:25:00,2.5,2.5,36.67,6.37,2.5,2.5,347.0,4.0,0.75,0.0,0.0,0.25
2015-09-10 10:30:00,2.5,2.5,36.58,2.5,2.5,2.5,15.0,4.0,0.75,0.0,0.25,0.0
2015-09-10 10:35:00,2.5,2.5,37.37,2.5,2.5,2.5,52.0,3.0,0.5,0.0,0.5,0.0
2015-09-10 10:40:00,2.5,2.5,38.15,2.5,2.5,2.5,346.0,3.0,0.75,0.0,0.0,0.25
2015-09-10 10:45:00,2.5,2.5,39.16,2.5,2.5,2.5,326.0,2.0,0.5,0.0,0.0,0.5
2015-09-10 10:50:00,2.5,2.5,39.05,2.5,2.5,2.5,77.0,3.0,0.25,0.0,0.75,0.0
2015-09-10 10:55:00,2.5,2.5,38.41,2.5,2.5,2.5,107.0,2.0,0.0,0.25,0.75,0.0
2015-09-10 11:00:00,2.5,2.5,37.15,2.5,2.5,2.5,190.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 11:05:00,2.5,2.5,36.5,2.5,2.5,2.5,180.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 11:10:00,2.5,2.5,36.29,2.5,2.5,2.5,183.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 11:15:00,2.5,2.5,35.19,2.5,2.5,2.5,198.0,5.0,0.0,0.75,0.0,0.25
2015-09-10 11:20:00,2.5,2.5,34.69,2.5,2.5,2.5,201.0,5.0,0.0,0.75,0.0,0.25
2015-09-10 11:25:00,2.5,2.5,34.44,2.5,2.5,2.5,182.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 11:30:00,2.5,2.5,34.06,2.5,2.5,2.5,186.0,5.0,0.0,1.0,0.0,0.0
2015-09-10 11:35:00,2.5,2.5,34.05,2.5,2.5,2.5,180.0,5.0,0.0,1.0,0.0,0.0
2015-09-10 11:40:00,2.5,2.5,34.28,2.5,2.5,2.5,189.0,5.0,0.0,1.0,0.0,0.0
2015-09-10 11:45:00,2.5,2.5,34.09,2.5,2.5,2.5,186.0,5.0,0.0,1.0,0.0,0.0
2015-09-10 11:50:00,2.5,2.5,33.4,2.5,2.5,2.5,190.0,6.0,0.0,1.0,0.0,0.0
2015-09-10 11:55:00,2.5,2.5,32.51,2.5,2.5,2.5,190.0,6.0,0.0,1.0,0.0,0.0
2015-09-10 12:00:00,2.5,2.5,29.66,2.5,2.5,2.5,192.0,5.0,0.0,0.75,0.0,0.25
2015-09-10 12:05:00,2.5,2.5,29.63,2.5,2.5,2.5,196.0,5.0,0.0,0.75,0.0,0.25
2015-09-10 12:10:00,2.5,2.5,31.12,2.5,2.5,2.5,188.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 12:15:00,2.5,2.5,30.77,2.5,2.5,2.5,187.0,5.0,0.0,1.0,0.0,0.0
2015-09-10 12:20:00,2.5,2.5,30.54,2.5,2.5,2.5,179.0,5.0,0.0,1.0,0.0,0.0
2015-09-10 12:25:00,2.5,2.5,30.52,2.5,2.5,2.5,185.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 12:30:00,2.5,2.5,31.11,2.5,2.5,2.5,188.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 12:35:00,2.5,2.5,31.79,2.5,2.5,2.5,175.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 12:40:00,2.5,2.5,31.79,2.5,2.5,2.5,198.0,4.0,0.0,0.75,0.0,0.25
2015-09-10 12:45:00,2.5,2.5,31.22,2.5,2.5,2.5,169.0,4.0,0.0,0.75,0.25,0.0
2015-09-10 12:50:00,2.5,2.5,30.34,2.5,2.5,2.5,180.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 12:55:00,2.5,2.5,28.34,2.5,2.5,2.5,141.0,3.0,0.0,0.5,0.5,0.0
2015-09-10 13:00:00,2.5,2.5,27.35,2.5,2.5,2.5,133.0,4.0,0.0,0.5,0.5,0.0
2015-09-10 13:05:00,2.5,2.5,27.55,2.5,2.5,2.5,111.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 13:10:00,2.5,2.5,25.33,2.5,2.5,2.5,107.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 13:15:00,2.5,2.5,24.24,2.5,2.5,2.5,111.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 13:20:00,2.5,2.5,23.57,2.5,2.5,2.5,108.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 13:25:00,2.5,2.5,22.06,2.5,2.5,2.5,117.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 13:30:00,2.5,2.5,20.83,2.5,2.5,2.5,107.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 13:35:00,2.5,2.5,21.22,2.5,2.5,2.5,126.0,7.0,0.0,0.5,0.5,0.0
2015-09-10 13:40:00,2.5,2.5,20.87,2.5,2.5,2.5,131.0,7.0,0.0,0.5,0.5,0.0
2015-09-10 13:45:00,2.5,2.5,20.03,2.5,2.5,2.5,128.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 13:50:00,2.5,2.5,19.01,2.5,2.5,2.5,125.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 13:55:00,2.5,2.5,20.29,2.5,2.5,2.5,102.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:00:00,2.5,2.5,19.56,2.5,2.5,2.5,104.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:05:00,2.5,2.5,22.01,2.5,2.5,2.5,107.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:10:00,2.5,2.5,22.99,2.5,2.5,2.5,100.0,9.0,0.0,0.0,1.0,0.0
2015-09-10 14:15:00,2.5,2.5,25.05,2.5,2.5,2.5,96.0,8.0,0.0,0.0,1.0,0.0
2015-09-10 14:20:00,2.5,2.5,25.79,2.5,2.5,2.5,121.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:25:00,2.5,2.5,26.61,2.5,2.5,2.5,118.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:30:00,2.5,2.5,26.83,2.5,2.5,2.5,114.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:35:00,2.5,2.5,27.23,2.5,2.5,2.5,121.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:40:00,2.5,2.5,27.89,2.5,2.5,2.5,126.0,10.0,0.0,0.5,0.5,0.0
2015-09-10 14:45:00,2.5,2.5,29.03,2.5,2.5,2.5,117.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:50:00,2.5,2.5,28.91,2.5,2.5,2.5,107.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 14:55:00,2.5,2.5,29.8,2.5,2.5,2.5,110.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 15:00:00,2.5,2.5,30.49,2.5,2.5,2.5,108.0,10.0,0.0,0.25,0.75,0.0
2015-09-10 15:05:00,2.5,2.5,31.08,2.5,2.5,2.5,108.0,10.0,0.0,0.25,0.75,0.0
2015-09-10 15:10:00,2.5,2.5,32.65,2.5,2.5,2.5,115.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 15:15:00,2.5,2.5,33.56,2.5,2.5,2.5,107.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 15:20:00,2.5,2.5,34.76,2.5,2.5,2.5,99.0,8.0,0.0,0.0,1.0,0.0
2015-09-10 15:25:00,2.5,2.5,35.78,2.5,2.5,2.5,100.0,9.0,0.0,0.0,1.0,0.0
2015-09-10 15:30:00,2.5,2.5,34.44,2.5,2.5,2.5,121.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 15:35:00,2.5,2.5,31.94,2.5,2.5,2.5,129.0,10.0,0.0,0.5,0.5,0.0
2015-09-10 15:40:00,2.5,2.5,31.18,2.5,2.5,2.5,129.0,9.0,0.0,0.5,0.5,0.0
2015-09-10 15:45:00,2.5,2.5,30.17,2.5,2.5,2.5,136.0,10.0,0.0,0.5,0.5,0.0
2015-09-10 15:50:00,2.5,2.5,30.18,2.5,2.5,2.5,129.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 15:55:00,2.5,2.5,32.09,2.5,2.5,2.5,119.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:00:00,2.5,2.5,32.67,2.5,2.5,2.5,112.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:05:00,2.5,2.5,34.58,2.5,2.5,2.5,104.0,10.0,0.0,0.25,0.75,0.0
2015-09-10 16:10:00,2.5,2.5,34.19,2.5,2.5,2.5,118.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:15:00,2.5,2.5,34.69,2.5,2.5,2.5,116.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:20:00,2.5,2.5,35.42,2.5,2.5,2.5,115.0,11.0,0.0,0.25,0.75,0.0
2015-09-10 16:25:00,2.5,2.5,34.2,2.5,2.5,2.5,118.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:30:00,2.5,2.5,34.66,2.5,2.5,2.5,108.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:35:00,2.5,2.5,34.32,2.5,2.5,2.5,103.0,10.0,0.0,0.25,0.75,0.0
2015-09-10 16:40:00,2.5,2.5,35.28,2.5,2.5,2.5,123.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:45:00,2.5,2.5,34.76,2.5,2.5,2.5,123.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:50:00,2.5,2.5,33.27,2.5,2.5,2.5,123.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 16:55:00,2.5,2.5,34.26,2.5,2.5,2.5,103.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 17:00:00,2.5,2.5,34.21,2.5,2.5,2.5,105.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 17:05:00,2.5,2.5,33.6,2.5,2.5,2.5,92.0,9.0,0.0,0.0,1.0,0.0
2015-09-10 17:10:00,2.5,2.5,34.2,2.5,2.5,2.5,98.0,9.0,0.0,0.0,1.0,0.0
2015-09-10 17:15:00,2.5,2.5,34.16,2.5,2.5,2.5,117.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 17:20:00,2.5,2.5,35.81,2.5,2.5,2.5,115.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 17:25:00,2.5,2.5,36.49,2.5,2.5,2.5,120.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 17:30:00,2.5,2.5,34.72,2.5,2.5,2.5,112.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 17:35:00,2.5,2.5,33.51,2.5,2.5,2.5,113.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 17:40:00,2.5,2.5,33.17,2.5,2.5,2.5,115.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 17:45:00,2.5,2.5,33.66,2.5,2.5,2.5,114.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 17:50:00,2.5,2.5,34.13,2.5,2.5,2.5,108.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 17:55:00,2.5,2.5,34.64,2.5,2.5,2.5,122.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 18:00:00,2.5,2.5,35.6,2.5,2.5,2.5,129.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 18:05:00,2.5,2.5,39.14,2.5,2.5,2.5,129.0,7.0,0.0,0.5,0.5,0.0
2015-09-10 18:10:00,2.5,2.5,39.01,2.5,2.5,2.5,127.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 18:15:00,2.5,2.5,41.28,2.5,2.5,2.5,125.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 18:20:00,2.5,2.5,39.17,2.5,2.5,2.5,123.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 18:25:00,2.5,2.5,37.55,2.5,2.5,2.5,122.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 18:30:00,2.5,2.5,34.86,2.5,2.5,2.5,108.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 18:35:00,2.5,2.5,31.85,2.5,2.5,2.5,108.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 18:40:00,2.5,2.5,28.8,2.5,2.5,2.5,116.0,9.0,0.0,0.25,0.75,0.0
2015-09-10 18:45:00,2.5,2.5,24.59,2.5,2.5,2.5,102.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 18:50:00,2.5,2.5,17.79,2.5,2.5,2.5,102.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 18:55:00,2.5,2.5,20.42,2.5,2.5,2.5,107.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 19:00:00,2.5,2.5,24.24,2.5,2.5,2.5,120.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 19:05:00,2.5,2.5,26.52,2.5,2.5,2.5,125.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 19:10:00,2.5,2.5,26.98,2.5,2.5,2.5,126.0,8.0,0.0,0.5,0.5,0.0
2015-09-10 19:15:00,2.5,2.5,27.04,2.5,2.5,2.5,121.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 19:20:00,2.5,2.5,28.78,2.5,2.5,2.5,119.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 19:25:00,2.5,2.5,30.98,2.5,2.5,2.5,123.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 19:30:00,2.5,2.5,34.21,2.5,2.5,2.5,131.0,5.0,0.0,0.5,0.5,0.0
2015-09-10 19:35:00,2.5,2.5,39.09,2.5,2.5,2.5,132.0,5.0,0.0,0.5,0.5,0.0
2015-09-10 19:40:00,2.5,2.5,42.47,2.5,2.5,2.5,122.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 19:45:00,2.5,2.5,42.34,2.5,2.5,2.5,112.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 19:50:00,2.5,2.5,42.26,2.5,2.5,2.5,109.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 19:55:00,2.5,2.5,40.64,2.5,2.5,2.5,109.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 20:00:00,2.5,2.5,38.95,2.5,2.5,2.5,110.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 20:05:00,2.5,2.5,37.4,2.5,2.5,2.5,113.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 20:10:00,2.5,2.5,36.02,2.5,2.5,2.5,100.0,5.0,0.0,0.0,1.0,0.0
2015-09-10 20:15:00,2.5,2.5,34.38,2.5,2.5,2.5,105.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 20:25:00,2.5,2.5,31.17,2.5,2.5,2.5,106.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 20:30:00,2.5,2.5,30.12,2.5,2.5,2.5,119.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 20:35:00,2.5,2.5,28.75,2.5,2.5,2.5,120.0,8.0,0.0,0.25,0.75,0.0
2015-09-10 20:40:00,2.5,2.5,27.14,2.5,2.5,2.5,110.0,7.0,0.0,0.25,0.75,0.0
2015-09-10 20:45:00,2.5,2.5,26.65,2.5,2.5,2.5,103.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 20:50:00,2.5,2.5,25.09,2.5,2.5,2.5,108.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 20:55:00,2.5,2.5,21.31,2.5,2.5,2.5,119.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 21:00:00,2.5,2.5,23.22,2.5,2.5,2.5,131.0,6.0,0.0,0.5,0.5,0.0
2015-09-10 21:05:00,2.5,2.5,24.58,2.5,2.5,2.5,140.0,6.0,0.0,0.5,0.5,0.0
2015-09-10 21:10:00,2.5,2.5,27.45,2.5,2.5,2.5,142.0,7.0,0.0,0.5,0.5,0.0
2015-09-10 21:15:00,2.5,2.5,29.27,2.5,2.5,2.5,133.0,6.0,0.0,0.5,0.5,0.0
2015-09-10 21:20:00,2.5,2.5,33.17,2.5,2.5,2.5,136.0,6.0,0.0,0.5,0.5,0.0
2015-09-10 21:25:00,2.5,2.5,36.69,2.5,2.5,2.5,131.0,6.0,0.0,0.5,0.5,0.0
2015-09-10 21:30:00,2.5,2.5,44.08,2.5,2.5,2.5,115.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 21:35:00,2.5,2.5,41.69,2.5,2.5,2.5,103.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 21:40:00,2.5,2.5,42.72,2.5,2.5,2.5,112.0,5.0,0.0,0.25,0.75,0.0
2015-09-10 21:45:00,2.5,2.5,43.52,2.5,2.5,2.5,123.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 21:50:00,2.5,2.5,43.17,2.5,2.5,2.5,123.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 21:55:00,2.5,2.5,42.45,2.5,2.5,2.5,117.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 22:00:00,2.5,2.5,41.44,2.5,2.5,2.5,129.0,6.0,0.0,0.5,0.5,0.0
2015-09-10 22:05:00,2.5,2.5,40.05,2.5,2.5,2.5,122.0,6.0,0.0,0.25,0.75,0.0
2015-09-10 22:10:00,2.5,2.5,38.77,2.5,2.5,2.5,144.0,5.0,0.0,0.5,0.5,0.0
2015-09-10 22:15:00,2.5,2.5,38.32,2.5,2.5,2.5,158.0,5.0,0.0,0.75,0.25,0.0
2015-09-10 22:20:00,2.5,2.5,38.0,2.5,2.5,2.5,158.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 22:25:00,2.5,2.5,36.65,2.5,2.5,2.5,159.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 22:30:00,2.5,2.5,35.73,2.5,2.5,2.5,161.0,5.0,0.0,0.75,0.25,0.0
2015-09-10 22:35:00,2.5,2.5,36.06,2.5,2.5,2.5,159.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 22:40:00,2.5,2.5,35.97,2.5,2.5,2.5,158.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 22:45:00,2.5,2.5,35.32,2.5,2.5,2.5,160.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 22:50:00,2.5,2.5,36.0,2.5,2.5,2.5,164.0,7.0,0.0,0.75,0.25,0.0
2015-09-10 22:55:00,2.5,2.5,34.54,2.5,2.5,2.5,160.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 23:00:00,2.5,2.5,35.49,2.5,2.5,2.5,164.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 23:05:00,2.5,2.5,35.61,2.5,2.5,2.5,154.0,6.0,0.0,0.75,0.25,0.0
2015-09-10 23:10:00,2.5,2.5,36.05,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-09-10 23:15:00,2.5,2.5,34.89,2.5,2.5,2.5,158.0,5.0,0.0,0.75,0.25,0.0
2015-09-10 23:20:00,2.5,2.5,35.01,2.5,2.5,2.5,153.0,4.0,0.0,0.75,0.25,0.0
2015-09-10 23:25:00,2.5,2.5,35.31,2.5,2.5,2.5,156.0,4.0,0.0,0.75,0.25,0.0
2015-09-10 23:30:00,2.5,2.5,35.79,2.5,2.5,2.5,155.0,5.0,0.0,0.75,0.25,0.0
2015-09-10 23:35:00,2.5,2.5,35.43,2.5,2.5,2.5,155.0,5.0,0.0,0.75,0.25,0.0
2015-09-10 23:40:00,2.5,2.5,33.91,2.5,2.5,2.5,170.0,4.0,0.0,1.0,0.0,0.0
2015-09-10 23:45:00,2.5,2.5,33.97,2.5,2.5,2.5,158.0,3.0,0.0,0.75,0.25,0.0
2015-09-10 23:50:00,2.5,2.5,32.98,2.5,2.5,2.5,147.0,3.0,0.0,0.75,0.25,0.0
2015-09-10 23:55:00,2.5,2.5,32.37,2.5,2.5,2.5,156.0,3.0,0.0,0.75,0.25,0.0
2015-09-11 00:00:00,2.5,2.5,31.72,2.5,2.5,2.5,160.0,4.0,0.0,0.75,0.25,0.0
2015-09-11 00:05:00,2.5,2.5,31.68,2.5,2.5,2.5,159.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 00:10:00,2.5,2.5,32.74,2.5,2.5,2.5,155.0,6.0,0.0,0.75,0.25,0.0
2015-09-11 00:15:00,2.5,2.5,31.67,2.5,2.5,2.5,155.0,6.0,0.0,0.75,0.25,0.0
2015-09-11 00:20:00,2.5,2.5,31.71,2.5,2.5,2.5,162.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 00:25:00,2.5,2.5,32.01,2.5,2.5,2.5,155.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 00:30:00,2.5,2.5,32.22,2.5,2.5,2.5,153.0,7.0,0.0,0.75,0.25,0.0
2015-09-11 00:35:00,2.5,2.5,32.64,2.5,2.5,2.5,157.0,7.0,0.0,0.75,0.25,0.0
2015-09-11 00:40:00,2.5,2.5,33.4,2.5,2.5,2.5,155.0,7.0,0.0,0.75,0.25,0.0
2015-09-11 00:45:00,2.5,2.5,32.74,2.5,2.5,2.5,159.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 00:50:00,2.5,2.5,32.07,2.5,2.5,2.5,155.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 00:55:00,2.5,2.5,32.76,2.5,2.5,2.5,152.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 01:00:00,2.5,2.5,32.89,2.5,2.5,2.5,153.0,6.0,0.0,0.75,0.25,0.0
2015-09-11 01:05:00,2.5,2.5,33.0,2.5,2.5,2.5,153.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 01:10:00,2.5,2.5,32.55,2.5,2.5,2.5,155.0,6.0,0.0,0.75,0.25,0.0
2015-09-11 01:15:00,2.5,2.5,32.19,2.5,2.5,2.5,153.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 01:20:00,2.5,2.5,32.21,2.5,2.5,2.5,151.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 01:25:00,2.5,2.5,32.43,2.5,2.5,2.5,152.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 01:30:00,2.5,2.5,33.07,2.5,2.5,2.5,145.0,5.0,0.0,0.5,0.5,0.0
2015-09-11 01:35:00,2.5,2.5,33.63,2.5,2.5,2.5,145.0,4.0,0.0,0.5,0.5,0.0
2015-09-11 01:40:00,2.5,2.5,35.0,2.5,2.5,2.5,139.0,5.0,0.0,0.5,0.5,0.0
2015-09-11 01:45:00,2.5,2.5,33.86,2.5,2.5,2.5,133.0,5.0,0.0,0.5,0.5,0.0
2015-09-11 01:50:00,2.5,2.5,34.35,2.5,2.5,2.5,135.0,5.0,0.0,0.5,0.5,0.0
2015-09-11 01:55:00,2.5,2.5,33.87,2.5,2.5,2.5,159.0,6.0,0.0,0.75,0.25,0.0
2015-09-11 02:00:00,2.5,2.5,32.43,2.5,2.5,2.5,159.0,3.0,0.0,0.75,0.25,0.0
2015-09-11 02:05:00,2.5,2.5,32.7,2.5,2.5,2.5,144.0,4.0,0.0,0.5,0.5,0.0
2015-09-11 02:10:00,2.5,2.5,32.16,2.5,2.5,2.5,157.0,5.0,0.0,0.75,0.25,0.0
2015-09-11 02:15:00,2.5,2.5,32.62,2.5,2.5,2.5,153.0,6.0,0.0,0.75,0.25,0.0
2015-09-11 02:20:00,2.5,2.5,33.05,2.5,2.5,2.5,156.0,6.0,0.0,0.75,0.25,0.0
